GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,COUSUBCC,PLACEA,PLACECC,PLACEDC,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSCE,TRBL_SUBA,ANRCA,MSA_CMSAA,CMSA,MACCI,PMSAA,NECMAA,NECMACCI,URB_AREAA,UATYPE,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,AREALAND,AREAWATR,NAME,FUNCSTAT,INTPTLAT,INTPLON,LSADC,MACC,UACP,GMH001,GMH002,GMH003,GMH004,GMH005,GMH006,GMH007,GMH008,GMH009,GMH010,GMH011,GMH012,GMH013,GMH014,GMH015,GMH016,GMH017,GMH018,GMH019,GMH020,GMH021,GMH022,GMH023,GMH024,GMH025,GMH026
"G5300070","2000","US","4","9","Washington","53","Chelan","007",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"7566304813","187133390","Chelan County","A","+47640411","-120420110","06",,,2032,1734,1444,1248,1413,1331,284,551,889,1627,1454,659,496,495,229,435,890,1633,455,236,766,882,4496,1675,654,499
"G5300090","2000","US","4","9","Washington","53","Clallam","009",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4505160719","2410998360","Clallam County","A","+48098215","-123824892","06",,,1251,1809,1252,471,1439,889,165,360,871,1291,1031,702,1267,227,197,326,177,1680,366,220,713,722,4010,1361,814,844
"G5300110","2000","US","4","9","Washington","53","Clark","011",,,,,"0",,,,,,,,,,,,,"6442","79","N","6440","9999","9",,,,,,,,,"1627086954","72502560","Clark County","A","+45692187","-122547831","06",,,1289,11983,19447,5920,10104,9425,2593,3863,6958,6269,4791,3914,3403,492,1578,7366,2034,9895,3511,2005,6073,6281,21490,6737,3528,2674
"G5300130","2000","US","4","9","Washington","53","Columbia","013",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2250218881","12210833","Columbia County","A","+46337053","-117958346","06",,,201,93,118,31,77,95,13,18,32,82,43,53,87,28,16,32,15,57,4,26,63,32,262,96,73,73
"G5300150","2000","US","4","9","Washington","53","Cowlitz","015",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2949072393","71715831","Cowlitz County","A","+46172511","-122748267","06",,,1238,2733,6994,801,2283,1652,333,553,1108,1539,1212,828,736,167,333,1359,246,2619,438,388,1121,1250,6224,1712,1174,847
"G5300170","2000","US","4","9","Washington","53","Douglas","017",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4715142292","72948216","Douglas County","A","+47670775","-119888547","06",,,1355,869,800,675,959,573,129,252,308,624,507,342,356,369,132,323,479,917,199,116,290,290,2224,501,276,293
"G5300190","2000","US","4","9","Washington","53","Ferry","019",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"5708287311","138508988","Ferry County","A","+48495464","-118523636","06",,,283,186,152,17,64,77,18,38,37,172,73,56,155,58,11,27,19,155,31,25,53,57,445,144,74,228
"G5300210","2000","US","4","9","Washington","53","Franklin","021",,,,,"0",,,,,,,,,,,,,"6740","99","N","9999","9999","9",,,,,,,,,"3217805431","59434923","Franklin County","A","+46399750","-119039504","06",,,2766,1085,1523,556,1086,923,61,248,1111,614,565,408,395,557,140,741,289,977,333,107,366,821,2421,596,454,370
"G5300230","2000","US","4","9","Washington","53","Garfield","023",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1840310422","19794402","Garfield County","A","+46408260","-117549553","06",,,155,43,19,72,54,22,0,8,12,46,13,23,40,27,9,7,16,57,14,8,29,16,183,25,24,54
"G5300250","2000","US","4","9","Washington","53","Grant","025",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"6943915456","285498298","Grant County","A","+47223757","-119410536","06",,,4316,1333,2616,991,1419,1396,112,387,755,1246,801,643,777,1212,157,1105,385,1690,352,164,450,750,4107,1211,502,487
"G5300270","2000","US","4","9","Washington","53","Grays Harbor","027",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4964713992","796559594","Grays Harbor County","A","+47064661","-123771823","06",,,1782,1876,2878,550,1552,1003,184,369,517,1254,1199,811,958,219,243,559,172,2020,312,227,750,612,4209,1522,764,1014
"G5300290","2000","US","4","9","Washington","53","Island","029",,,,,"0",,,,,,,,,,,,,"7602","91","N","7600","9999","9",,,,,,,,,"539840486","800184622","Island County","A","+48181864","-122587342","06",,,320,1962,2236,242,1228,980,430,612,1154,1487,970,729,1163,147,190,948,144,2037,318,360,1137,998,4265,1404,872,690
"G5300310","2000","US","4","9","Washington","53","Jefferson","031",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4698834779","956464956","Jefferson County","A","+47858313","-123190978","06",,,310,985,792,132,585,386,143,148,483,494,572,240,416,96,161,335,69,647,198,115,244,384,1495,807,332,296
"G5300330","2000","US","4","9","Washington","53","King","033",,,,,"0",,,,,,,,,,,,,"7602","91","N","7600","9999","9",,,,,,,,,"5506429437","467451370","King County","A","+47548745","-122196851","06",,,2958,45323,81603,26349,56836,33365,31250,31357,69696,47301,39453,19822,15716,1053,7223,35229,13434,53376,16295,20087,36208,54323,117158,35830,23229,14731
"G5300350","2000","US","4","9","Washington","53","Kitsap","035",,,,,"0",,,,,,,,,,,,,"7602","91","N","1150","9999","9",,,,,,,,,"1025567312","440320847","Kitsap County","A","+47616367","-122638179","06",,,644,6736,8574,1304,5280,3095,1439,2271,6082,4586,3631,2167,5455,281,816,2185,653,7045,1084,1266,3338,4170,14787,4903,2508,3846
"G5300370","2000","US","4","9","Washington","53","Kittitas","037",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"5949685399","93049106","Kittitas County","A","+47103259","-120706571","06",,,693,1030,590,301,998,638,149,155,431,1461,862,346,471,116,101,243,129,1132,196,205,391,321,2772,1116,402,260
"G5300390","2000","US","4","9","Washington","53","Klickitat","039",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4849426459","82369002","Klickitat County","A","+45861905","-120956947","06",,,840,522,804,152,382,304,68,114,246,383,172,127,217,185,77,154,88,416,130,73,178,209,1213,385,199,210
"G5300410","2000","US","4","9","Washington","53","Lewis","041",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"6235751476","74145249","Lewis County","A","+46595802","-122676792","06",,,1889,1993,2381,610,1546,1481,191,378,829,1282,777,756,767,262,109,659,188,2116,462,230,717,565,4036,1169,751,737
"G5300430","2000","US","4","9","Washington","53","Lincoln","043",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"5985994704","73828961","Lincoln County","A","+47605132","-118379105","06",,,585,272,101,165,204,176,16,48,108,237,68,108,178,146,12,28,28,214,60,38,128,89,774,135,91,143
"G5300450","2000","US","4","9","Washington","53","Mason","045",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2489125299","233033245","Mason County","A","+47313345","-123104320","06",,,758,1585,1842,402,996,705,203,283,643,664,577,571,1181,126,237,413,126,1279,319,174,515,556,2718,818,437,1186
"G5300470","2000","US","4","9","Washington","53","Okanogan","047",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"13644228149","121969271","Okanogan County","A","+48535173","-119581592","06",,,1940,769,547,344,784,518,169,155,371,843,509,441,568,524,122,176,331,972,182,108,319,422,2525,816,355,558
"G5300490","2000","US","4","9","Washington","53","Pacific","049",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2416384456","752453525","Pacific County","A","+46538320","-123805494","06",,,616,508,631,139,281,247,82,73,247,374,450,204,297,47,37,158,12,516,113,102,226,213,1325,559,275,257
"G5300510","2000","US","4","9","Washington","53","Pend Oreille","051",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3626675932","64874635","Pend Oreille County","A","+48452111","-117277731","06",,,198,314,490,66,178,274,42,71,74,210,96,117,128,27,25,72,11,186,101,44,92,94,733,205,122,74
"G5300530","2000","US","4","9","Washington","53","Pierce","053",,,,,"0",,,,,,,,,,,,,"7602","91","N","8200","9999","9",,,,,,,,,"4348366146","330437071","Pierce County","A","+47171571","-122383565","06",,,2343,21570,29214,9908,18509,15942,4079,7301,12447,16415,10645,8218,10327,783,2770,10297,4011,20899,5613,3059,10911,10648,48841,13630,7742,8036
"G5300550","2000","US","4","9","Washington","53","San Juan","055",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"453048860","1155515756","San Juan County","A","+48575362","-122966438","06",,,134,913,252,61,304,237,84,233,393,266,404,162,81,84,139,166,33,471,91,83,244,325,570,566,149,161
"G5300570","2000","US","4","9","Washington","53","Skagit","057",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4493987456","480001117","Skagit County","A","+48465407","-122219360","06",,,2136,3631,4810,1286,2552,1606,461,706,1645,1750,2066,936,1051,549,477,1360,590,3373,477,460,1341,1178,6738,2532,1091,927
"G5300590","2000","US","4","9","Washington","53","Skamania","059",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"4290148847","71017875","Skamania County","A","+45900880","-121954636","06",,,161,402,526,127,189,200,43,61,150,149,194,76,133,57,46,191,32,170,73,43,93,92,546,379,75,132
"G5300610","2000","US","4","9","Washington","53","Snohomish","061",,,,,"0",,,,,,,,,,,,,"7602","91","N","7600","9999","9",,,,,,,,,"5410645131","278024082","Snohomish County","A","+47976838","-122094183","06",,,2151,24184,38853,7482,19450,10667,6110,7630,14054,11580,8993,6636,6738,597,3163,14523,3335,19718,3977,4506,13883,11994,37744,11611,7469,5003
"G5300630","2000","US","4","9","Washington","53","Spokane","063",,,,,"0",,,,,,,,,,,,,"7840","99","N","9999","9999","9",,,,,,,,,"4567796041","44250985","Spokane County","A","+47666905","-117384910","06",,,1270,10915,14541,6582,12298,6890,2522,5146,9272,12437,7419,5263,5248,392,1328,4875,2210,12035,2003,1881,8435,7425,33328,8258,5559,3763
"G5300650","2000","US","4","9","Washington","53","Stevens","065",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"6418768059","161447544","Stevens County","A","+48404512","-117844794","06",,,960,1079,1727,273,904,629,118,229,346,718,566,429,444,202,126,450,108,904,228,84,336,275,2802,754,449,428
"G5300670","2000","US","4","9","Washington","53","Thurston","067",,,,,"0",,,,,,,,,,,,,"7602","91","N","5910","9999","9",,,,,,,,,"1882977071","120732807","Thurston County","A","+46968825","-122845011","06",,,1469,6175,5356,2099,5472,2787,1279,2126,4496,5670,3424,2277,9035,605,688,1381,633,5272,906,1062,3397,3044,15212,4117,2306,10199
"G5300690","2000","US","4","9","Washington","53","Wahkiakum","069",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"684382219","58134623","Wahkiakum County","A","+46289509","-123456562","06",,,188,116,126,17,36,78,17,12,24,94,23,49,55,39,7,31,8,72,18,34,43,30,288,75,28,46
"G5300710","2000","US","4","9","Washington","53","Walla Walla","071",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"3290593151","74436368","Walla Walla County","A","+46129079","-118409204","06",,,1223,1217,1246,442,1035,716,286,409,757,2506,599,621,1010,386,234,543,181,1076,172,325,649,707,5020,906,654,604
"G5300730","2000","US","4","9","Washington","53","Whatcom","073",,,,,"0",,,,,,,,,,,,,"0860","99","N","9999","9999","9",,,,,,,,,"5489566267","994607077","Whatcom County","A","+48830987","-122400928","06",,,2106,6086,7341,2029,5581,2192,925,1511,3596,4480,3622,1962,1677,556,668,2466,774,6014,1008,692,2406,2973,12369,4132,2411,1196
"G5300750","2000","US","4","9","Washington","53","Whitman","075",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"5592749373","47210352","Whitman County","A","+46920742","-117387266","06",,,1078,532,376,294,721,378,148,237,493,3825,905,412,463,136,68,130,107,824,109,248,331,540,4678,1013,483,341
"G5300770","2000","US","4","9","Washington","53","Yakima","077",,,,,"0",,,,,,,,,,,,,"9260","99","N","9999","9999","9",,,,,,,,,"11127183346","39827088","Yakima County","A","+46482454","-120512943","06",,,7525,4219,7752,4074,4881,2961,720,1414,2488,4772,2437,2106,2571,1858,451,2441,2613,5136,1087,499,1788,2194,14583,3298,2158,2048
"G5400010","2000","US","3","5","West Virginia","54","Barbour","001",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"882637518","5088612","Barbour County","A","+39129016","-080007572","06",,,400,570,516,170,411,248,40,51,148,328,190,143,209,51,41,79,17,334,95,42,113,147,1146,274,113,172
"G5400030","2000","US","3","5","West Virginia","54","Berkeley","003",,,,,"0",,,,,,,,,,,,,"8872","97","N","8840","9999","9",,,,,,,,,"831746334","1134871","Berkeley County","A","+39462988","-077983926","06",,,495,2808,4748,754,2231,1503,396,563,1234,1693,945,838,1326,52,279,2070,261,2340,422,519,1278,1093,5150,1382,760,1089
"G5400050","2000","US","3","5","West Virginia","54","Boone","005",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1302723667","509062","Boone County","A","+38063291","-081733571","06",,,1338,506,331,230,505,498,53,99,311,393,206,234,324,66,32,63,44,720,63,84,223,298,1465,297,142,263
"G5400070","2000","US","3","5","West Virginia","54","Braxton","007",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1329906592","6957875","Braxton County","A","+38681652","-080736286","06",,,317,608,351,172,308,395,30,39,168,186,122,182,208,15,32,75,29,335,99,34,72,109,713,245,139,124
"G5400090","2000","US","3","5","West Virginia","54","Brooke","009",,,,,"0",,,,,,,,,,,,,"8080","99","N","9999","9999","9",,,,,,,,,"230115590","8832451","Brooke County","A","+40296424","-080590963","06",,,127,548,2172,169,509,596,95,133,353,474,350,250,125,22,69,313,48,713,87,78,354,381,2144,472,176,146
"G5400110","2000","US","3","5","West Virginia","54","Cabell","011",,,,,"0",,,,,,,,,,,,,"3400","99","N","9999","9999","9",,,,,,,,,"729323502","16656567","Cabell County","A","+38412924","-082323238","06",,,282,2089,3192,1005,2798,1545,473,1043,1592,3358,1618,1172,1228,30,190,816,278,3095,353,450,1221,1631,7753,2202,1137,707
"G5400130","2000","US","3","5","West Virginia","54","Calhoun","013",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"726809639","40789","Calhoun County","A","+38861008","-081106922","06",,,138,263,217,46,134,122,40,13,70,216,26,81,49,20,4,133,14,160,19,21,59,24,499,80,32,61
"G5400150","2000","US","3","5","West Virginia","54","Clay","015",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"886809002","3681552","Clay County","A","+38459274","-081079453","06",,,209,408,297,45,178,189,30,41,156,140,31,122,60,9,27,44,12,138,48,37,78,68,525,116,71,120
"G5400170","2000","US","3","5","West Virginia","54","Doddridge","017",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"829918475","127235","Doddridge County","A","+39280200","-080718964","06",,,181,255,252,36,100,129,91,38,69,179,71,98,23,8,12,45,5,171,64,5,86,60,323,131,106,67
"G5400190","2000","US","3","5","West Virginia","54","Fayette","019",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1719568475","11476697","Fayette County","A","+38031065","-081119605","06",,,869,1185,935,336,1333,768,188,244,565,949,516,457,602,54,85,176,55,1231,268,128,432,398,2682,952,327,417
"G5400210","2000","US","3","5","West Virginia","54","Gilmer","021",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"880712528","59977","Gilmer County","A","+38933024","-080845574","06",,,250,131,148,46,99,117,5,26,54,259,94,39,47,16,7,37,0,155,0,4,31,48,575,162,79,41
"G5400230","2000","US","3","5","West Virginia","54","Grant","023",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1235964455","7732397","Grant County","A","+39089792","-079180142","06",,,279,371,934,79,201,347,38,61,61,174,62,147,106,70,19,447,20,252,40,42,91,61,764,145,100,105
"G5400250","2000","US","3","5","West Virginia","54","Greenbrier","025",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"2645045348","8218821","Greenbrier County","A","+37900851","-080507974","06",,,673,1011,1048,265,858,549,81,212,360,749,828,395,448,80,65,326,58,884,95,81,248,178,2272,1113,274,344
"G5400270","2000","US","3","5","West Virginia","54","Hampshire","027",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1662048488","7499199","Hampshire County","A","+39322538","-078633701","06",,,195,905,1270,191,394,443,116,59,246,438,92,219,257,59,39,660,83,509,123,62,201,153,1316,246,160,150
"G5400290","2000","US","3","5","West Virginia","54","Hancock","029",,,,,"0",,,,,,,,,,,,,"8080","99","N","9999","9999","9",,,,,,,,,"214505488","14331416","Hancock County","A","+40504722","-080575484","06",,,88,575,3130,195,674,790,84,285,446,484,679,322,148,36,41,622,50,1030,176,93,517,328,2308,918,260,198
"G5400310","2000","US","3","5","West Virginia","54","Hardy","031",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1510980084","2815068","Hardy County","A","+39049674","-078885741","06",,,242,469,1237,69,205,269,45,96,79,147,149,118,144,63,27,708,54,353,72,45,164,108,768,290,119,89
"G5400330","2000","US","3","5","West Virginia","54","Harrison","033",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1077544907","1439483","Harrison County","A","+39297035","-080341952","06",,,618,1783,1940,662,1826,1575,360,570,1086,1740,930,696,1097,110,161,475,146,1918,536,313,866,863,4648,1331,620,1297
"G5400350","2000","US","3","5","West Virginia","54","Jackson","035",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1206394508","15028001","Jackson County","A","+38845394","-081699625","06",,,256,784,1693,169,662,646,102,141,381,549,238,303,362,38,25,408,83,786,135,99,338,316,1857,495,246,356
"G5400370","2000","US","3","5","West Virginia","54","Jefferson","037",,,,,"0",,,,,,,,,,,,,"8872","97","N","8840","9999","9",,,,,,,,,"542690399","5269449","Jefferson County","A","+39304379","-077841765","06",,,452,2227,1593,217,1252,572,393,367,1174,1120,1054,423,1103,105,140,735,146,1407,241,231,680,857,2612,1178,573,729
"G5400390","2000","US","3","5","West Virginia","54","Kanawha","039",,,,,"0",,,,,,,,,,,,,"1480","99","N","9999","9999","9",,,,,,,,,"2339013955","20441005","Kanawha County","A","+38348930","-081605694","06",,,1306,4546,5514,2382,5452,3940,1652,2339,4895,4813,3353,2309,3755,159,487,1714,726,5705,1214,1506,3830,3840,13823,3551,2009,4162
"G5400410","2000","US","3","5","West Virginia","54","Lewis","041",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"989742200","19709558","Lewis County","A","+39015135","-080482883","06",,,423,429,559,87,444,366,74,81,189,392,200,150,208,36,52,195,37,520,67,56,182,172,1151,338,134,195
"G5400430","2000","US","3","5","West Virginia","54","Lincoln","043",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1132939198","2996878","Lincoln County","A","+38198145","-082058863","06",,,407,710,437,157,542,576,49,90,270,198,166,180,202,17,22,130,32,622,70,86,225,251,1060,278,233,221
"G5400450","2000","US","3","5","West Virginia","54","Logan","045",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1176408753","3619213","Logan County","A","+37839786","-081951553","06",,,1410,587,363,306,992,568,161,112,419,733,233,521,307,51,36,121,54,939,143,80,295,299,2328,488,368,369
"G5400470","2000","US","3","5","West Virginia","54","McDowell","047",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1384922530","469176","McDowell County","A","+37381356","-081612175","06",,,844,258,205,108,393,401,59,67,185,358,76,173,205,21,13,41,6,486,95,61,109,115,1290,171,132,182
"G5400490","2000","US","3","5","West Virginia","54","Marion","049",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"802096062","4669902","Marion County","A","+39499846","-080197936","06",,,1022,1518,1329,521,1602,1100,312,334,948,1704,779,692,708,37,67,374,94,1714,472,274,613,937,4379,922,554,803
"G5400510","2000","US","3","5","West Virginia","54","Marshall","051",,,,,"0",,,,,,,,,,,,,"9000","99","N","9999","9999","9",,,,,,,,,"795111280","13440246","Marshall County","A","+39907446","-080712893","06",,,674,930,1609,395,823,760,125,68,392,591,535,440,493,29,89,401,173,965,99,177,361,403,2505,723,476,206
"G5400530","2000","US","3","5","West Virginia","54","Mason","053",,,,,"0",,,,,,,,,,,,,"9999","99","9","9999","9999","9",,,,,,,,,"1118492685","33541007","Mason County","A","+38822426","-082042659","06",,,377,579,1168,161,508,921,68,136,181,491,150,265,179,68,28,224,57,843,116,50,254,137,1716,329,207,150
